index,name,category,category_group,address,city,neighborhood,latitude,longitude,has_coordinates,plus_code,phone,has_phone,website,has_website,needs_website,rating,review_count,engagement_level,num_photos,has_photos,num_review_photos,total_images,num_reviews_with_text,reviews_with_photos,price_level,has_opening_hours,days_with_hours,has_accessibility,accessibility,has_amenities,amenities,has_payments,payments,has_parking,parking,has_service_options,service_options,has_highlights,highlights,data_completeness,image_score,review_score,rating_score,overall_quality,is_good_candidate,is_premium_candidate,maps_url,place_id,scraped_at
39,Il Capo,Restaurante,Food & Beverage,"Av. Sta. Teresa 1827, Asunción 0000",Carmelitas,Carmelitas,-25.2802126,-57.5756624,True,PC8P+56 Asunción,"
0983 916800",True,,False,True,4.4,693,High,4,True,0,4,1,0,2,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Sanitarios unisex; Tiene bar,True,Cheques; Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle; Garage de stacionamiento gratuito,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-30T21:28:50.159102
40,Mamba Carmelitas,Bar,Other,"Senador Huey Pierce Long, Asunción 1528",Carmelitas,Carmelitas,-25.2855078,-57.5870503,True,PC7F+J7 Asunción,"
0981 050201",True,,False,True,4.2,97,Medium,0,False,0,0,1,0,0,True,7,False,,True,Sanitario; Wi-Fi; Tiene Wi-Fi gratis,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,1,2,3.92,False,False,,,2026-01-30T21:29:37.640017
41,Takuare´e Brasas,Restaurante,Food & Beverage,"Aviadores 2822 Planta Baja Hotel Esplendor, Asunción 1816",Carmelitas,Carmelitas,-25.2809918,-57.5690203,True,PC9R+J6 Asunción,"
0972 898888",True,,False,True,4.5,149,High,4,True,0,4,1,0,2,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Tiene bar; Wi-Fi; Tiene Wi-Fi gratis,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Hay suficiente espacio; Estacionamiento gratuito,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-30T21:30:49.119284
42,Black Mango,Pub restaurante,Food & Beverage,"1403, Tte. Vera, Teniente Héctor Vera 1407, Asunción",Carmelitas,Carmelitas,-25.2872208,-57.5850511,True,PC7F+4Q Asunción,"
0991 641079",True,,False,True,4.5,477,High,1,True,0,1,0,0,1,True,7,False,,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,3,4.1,False,False,,,2026-01-30T21:31:07.213375
43,La Faena,Restaurante de platos de carne,Food & Beverage,"PCCW+V8P, Av. Aviadores del Chaco 3215, Asunción 001524",Carmelitas,Carmelitas,-25.2777496,-57.56363,True,,"
0992 434849",True,,False,True,4.5,394,High,4,True,0,4,2,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-30T21:31:32.989864
44,BLISS - Café & Food Bar Funcional,Restaurante,Food & Beverage,"Dr, Raúl Heisecke Ferreira 186, Asunción 001505",Carmelitas,Carmelitas,-25.2777496,-57.56363,True,PCFP+7F Asunción,"
0981 209072",True,,False,True,4.8,86,Medium,4,True,0,4,2,0,1,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Hay suficiente espacio; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-30T21:31:58.028057
45,Bellini DelSol,Restaurante italiano,Food & Beverage,Asunción 001529,Carmelitas,Carmelitas,-25.282401,-57.5755612,True,PC9M+2H Asunción,"
(021) 440 258",True,,False,True,4.6,557,High,4,True,0,4,1,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-30T21:32:19.846209
46,MOLAS 1901 tapas bar,Bar,Other,"Av. Dr. Felipe Molas López esq, Asunción 001520",Carmelitas,Carmelitas,-25.282401,-57.5755612,True,PCGJ+P2 Asunción,"
0976 562600",True,,False,True,4.3,1588,High,4,True,0,4,1,0,2,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Es un poco difícil encontrar espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-30T21:33:11.178169
47,Rincón del Sabor Carmelitas,Pub restaurante,Food & Beverage,Asunción 001527,Carmelitas,Carmelitas,-25.282401,-57.5755612,True,PCGJ+5C Asunción,"
0961 973485",True,,False,True,5.0,5,Low,0,False,0,0,2,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento en el lugar; Estacionamiento gratuito,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,1,3,4.25,False,False,,,2026-01-30T21:33:58.638751
48,Takuare'e Restó,Restaurante,Food & Beverage,"PC8J+3JH, Aviadores del Chaco, Asunción 001410",Carmelitas,Carmelitas,-25.282401,-57.5755612,True,,"
0981 540711",True,,False,True,4.4,763,High,4,True,0,4,1,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito; Estacionamiento gratuito en la calle; Estacionamiento pagado,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-30T21:34:43.848377
49,Porchetta DelSol,Restaurante,Food & Beverage,"Av. Aviadores del Chaco esq, Asunción 1749",Carmelitas,Carmelitas,-25.282401,-57.5755612,True,PC8M+VC Asunción,"
0976 266419",True,,False,True,4.2,105,High,4,True,0,4,0,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,70,2,0,2,4.77,False,False,,,2026-01-30T21:36:42.222871
50,Kilkenny,Bar,Other,"PC7C+PXV, Malutin, Asunción 001411",Carmelitas,Carmelitas,-25.282401,-57.5755612,True,,"
(021) 609 688",True,,False,True,4.4,2328,High,4,True,0,4,0,0,2,True,7,True,Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,70,2,0,2,4.77,False,False,,,2026-01-30T21:38:49.877289
51,TAJ Bar Asunción,Restaurante,Food & Beverage,"Av. Aviadores del Chaco 3215, Asunción 001524",Carmelitas,Carmelitas,-25.282401,-57.5755612,True,PCFW+39 Asunción,"
0974 889000",True,,False,True,4.6,1130,High,4,True,0,4,2,0,3,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-30T21:39:55.956789
52,OBDULIO Resto Bar,Restaurante,Food & Beverage,"PC9M+7HH, Prof. Delia Frutos de González, Asunción 001529",Carmelitas,Carmelitas,-25.282401,-57.5755612,True,,"
0976 105521",True,,False,True,4.2,96,Medium,4,True,0,4,1,0,0,True,7,True,Espacio accesible para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-30T21:40:19.530467
53,Grosso,Restaurante italiano,Food & Beverage,"Av. Aviadores del Chaco, Asunción 001529",Carmelitas,Carmelitas,-25.282401,-57.5755612,True,PC8M+Q2 Asunción,"
0986 651503",True,,False,True,4.5,881,High,4,True,0,4,3,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Tiene bar; Wi-Fi; Tiene Wi-Fi gratis,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Hay suficiente espacio; Estacionamiento gratuito,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,2,3,7.7,True,False,,,2026-01-30T21:41:13.620382
54,Pederzani Caffè Bistro Mercato,Restaurante,Food & Beverage,"Nuestra Señora del Carmen 1330, Local 3, Asunción 1766",Carmelitas,Carmelitas,-25.282401,-57.5755612,True,PC9H+3R Asunción,"
0986 175561",True,,False,True,4.5,1106,High,4,True,0,4,1,0,2,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Tiene bar; Wi-Fi; Tiene Wi-Fi gratis,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-30T21:42:21.225150
55,Campeche Bar,Bar restaurante,Food & Beverage,"PCHH+2RC, esquina, Av Dr Felipe Molas López &, Jasy, Asunción",Carmelitas,Carmelitas,-25.282401,-57.5755612,True,,,False,,False,True,4.0,273,High,0,False,0,0,0,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Cheques; Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,40,0,0,2,1.87,False,False,,,2026-01-30T21:43:11.682432
56,UpTown Carmelitas,Restaurante,Food & Beverage,"PC7F+G8V, Senador Huey Pierce Long, Asunción 001411",Carmelitas,Carmelitas,-25.282401,-57.5755612,True,,,False,,False,True,3.9,17,Low,0,False,0,0,2,0,1,False,0,True,Espacio accesible para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,50,0,1,1,2.83,False,False,,,2026-01-30T21:44:28.515486
57,Keiki Bistró,Restaurante,Food & Beverage,"Av. Aviadores del Chaco, Asunción 1827",Carmelitas,Carmelitas,-25.282401,-57.5755612,True,PC8P+P8 Asunción,"
0976 207821",True,,False,True,4.8,55,Medium,4,True,0,4,3,0,0,True,7,True,Espacio accesible para personas en silla de ruedas,True,Sanitario; Tiene bar; Wi-Fi; Tiene Wi-Fi gratis,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Hay suficiente espacio; Estacionamiento en el lugar; Estacionamiento gratuito,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,2,3,7.7,True,False,,,2026-01-30T21:44:52.663755
58,MILANESERÍA ʙʏ ᴘᴏᴘᴜʟᴀʀ [Casa 08 (Paraguay)],Restaurante,Food & Beverage,"Tercer piso- patio de Comida del Paseo Galería, Avda. Santa Teresa, entre, Asunción 001410",Carmelitas,Carmelitas,-25.282401,-57.5755612,True,PC7P+RG Asunción,"
0986 404017",True,,False,True,3.5,132,High,4,True,0,4,1,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Hay suficiente espacio,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,1,6.03,False,False,,,2026-01-30T21:48:55.235127
59,100 Montaditos,Restaurante,Food & Beverage,"Av. Sta. Teresa 1827, Asunción 001410",Carmelitas,Carmelitas,-25.282401,-57.5755612,True,PC8P+56 Asunción,"
0982 856883",True,,False,True,4.4,875,High,4,True,0,4,1,0,2,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-30T21:49:21.828766
60,TORO Restaurante,Restaurante,Food & Beverage,Asunción 001520,Carmelitas,Carmelitas,-25.282401,-57.5755612,True,PCJM+JQ Asunción,"
0974 240095",True,,False,True,4.6,338,High,4,True,0,4,1,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-30T21:49:43.818316
61,Shangri-la Paseo la Galeria,Restaurante,Food & Beverage,"Av. Sta. Teresa 1827, Asunción 001410",Carmelitas,Carmelitas,-25.282401,-57.5755612,True,PC8P+4H Asunción,"
0985 487026",True,,False,True,4.3,790,High,4,True,0,4,1,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Sanitarios unisex; Wi-Fi; Tiene Wi-Fi gratis,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle; Garage de stacionamiento gratuito,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-30T21:50:09.123631
62,Restaurante El Bodegón,Restaurante,Food & Beverage,"Palma 140, Asunción 001101",Centro,Centro,-25.2793348,-57.7160122,True,P998+28 Asunción,"
(021) 494 240",True,,False,True,4.5,3791,High,4,True,0,4,2,0,2,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Es un poco difícil encontrar espacio; Estacionamiento gratuito en la calle; Estacionamiento pagado en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-30T21:54:36.378440
63,Muerto de hambre,Restaurante,Food & Beverage,"Capitan Ruiz Diaz de Melgarejo casi, Asunción 0569",Centro,Centro,-25.2793348,-57.7160122,True,MCXC+FG Asunción,"
0981 204343",True,,False,True,4.5,410,High,4,True,0,4,2,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Hay suficiente espacio; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-30T21:56:57.326160
64,La Candelaria Asunción,Restaurante colombiano,Food & Beverage,"Cruz del Defensor 861, Asunción 001413",Centro,Centro,-25.2793348,-57.7160122,True,MCX9+J9 Asunción,"
0971 666856",True,,False,True,4.4,671,High,4,True,0,4,3,0,0,True,7,True,Espacio accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Es un poco difícil encontrar espacio; Estacionamiento gratuito en la calle; Estacionamiento pagado en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,2,2,7.37,True,False,,,2026-01-30T21:57:24.336740
65,Restaurante Sukiyaki,Restaurante japonés,Food & Beverage,"Constitucion, Asunción 001220",Centro,Centro,-25.2793348,-57.7160122,True,P95F+8W Asunción,"
0983 918643",True,,False,True,4.7,1660,High,4,True,0,4,2,0,2,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Cheques; Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-30T21:59:02.538246
